date,国债ETF,纳指,创业板,黄金,沪深300
2021-11-09,683625.6305855083,683625.6305855083,683625.6305855083,,
2021-11-10,681438.9780742092,681438.9780742092,681438.9780742092,,
2021-11-11,511068.7999576799,511068.7999576799,511068.7999576799,511068.7999576799,
2021-11-12,510913.8291070114,510913.8291070114,510913.8291070113,510913.8291070114,
2021-11-15,511289.2132706472,511289.2132706472,511289.2132706472,511289.2132706472,
2021-11-16,510617.7466825941,510617.7466825941,510617.7466825941,510617.74668259406,
2021-11-17,512605.5635530396,512605.5635530396,512605.56355303957,512605.5635530397,
2021-11-18,511832.54708804557,511832.54708804557,511832.54708804557,511832.5470880456,
2021-11-19,411902.27894512395,411902.27894512395,411902.27894512395,411902.27894512395,411902.27894512395
2021-11-22,,,,,
2021-11-23,,,,,
2021-11-24,,,,,
2021-11-25,,,,,
2021-11-26,,,,,
2021-11-29,,,,,
2021-11-30,,,,,
2021-12-01,517018.91454913456,517018.9145491345,517018.9145491345,517018.91454913444,
2021-12-02,684122.3091978119,684122.3091978119,684122.3091978119,,
2021-12-03,684651.0456648443,684651.0456648443,684651.0456648443,,
2021-12-06,406064.31209944276,406064.31209944276,406064.31209944276,406064.31209944276,406064.31209944276
2021-12-07,677782.2031977123,677782.2031977123,677782.2031977123,,
2021-12-08,515088.7615933445,515088.76159334456,515088.76159334456,,515088.76159334456
2021-12-09,518184.35672450205,518184.35672450205,518184.356724502,,518184.35672450205
2021-12-10,517354.86605219205,517354.866052192,517354.86605219194,,517354.86605219205
2021-12-13,520023.6171306623,520023.61713066226,520023.61713066226,,520023.61713066226
2021-12-14,413749.7598810204,413749.7598810204,413749.7598810204,413749.7598810204,413749.7598810204
2021-12-15,513478.4813634131,513478.4813634131,513478.4813634131,,513478.48136341304
2021-12-16,518199.87780681835,518199.8778068184,518199.87780681846,,518199.8778068184
2021-12-17,510831.96553291933,510831.96553291933,510831.9655329194,510831.96553291933,
2021-12-20,504760.21049015544,504760.21049015544,504760.21049015544,504760.21049015544,
2021-12-21,405082.35655191797,405082.35655191797,405082.35655191797,405082.35655191797,405082.35655191797
2021-12-22,475894.8378221531,475894.8378221531,475894.8378221531,,475894.8378221532
2021-12-23,408022.96434251,408022.96434251,408022.96434251,408022.96434251,408022.96434251
2021-12-24,508044.2605589675,508044.2605589675,,508044.2605589675,508044.2605589675
2021-12-27,508727.4591545449,508727.4591545449,,508727.459154545,508727.45915454486
2021-12-28,409308.08865209366,409308.08865209366,409308.08865209366,409308.08865209366,409308.08865209366
2021-12-29,508366.37374438776,508366.37374438776,,508366.3737443877,508366.37374438776
2021-12-30,1016479.0272586313,,,,1016479.0272586313
2021-12-31,678753.4056113987,678753.4056113987,,,678753.4056113987
2022-01-04,679602.6245238872,679602.6245238872,,,679602.6245238872
2022-01-05,1008989.1945384262,,,,1008989.1945384262
2022-01-06,2005996.0933291996,,,,
2022-01-07,2006155.0294292623,,,,
2022-01-10,2008443.7092701625,,,,
2022-01-11,2011177.4101912382,,,,
2022-01-12,2011940.3034715382,,,,
2022-01-13,2011701.8993214443,,,,
2022-01-14,2016406.4078832953,,,,
2022-01-17,2015818.344313064,,,,
2022-01-18,2021635.4055753525,,,,
2022-01-19,1010340.8944874887,,,1010340.8944874888,
2022-01-20,1017081.990505542,,,1017081.9905055419,
2022-01-21,1018045.3459424591,,,1018045.345942459,
2022-01-24,1018452.7178862963,,,1018452.7178862963,
2022-01-25,1019572.8167106083,,,1019572.8167106083,
2022-01-26,1017664.6348876827,,,1017664.6348876826,
2022-01-27,1008035.0284841188,,,1008035.0284841186,
2022-01-28,1007380.0169972548,,,1007380.0169972548,
2022-02-07,1010585.220782564,,,1010585.2207825639,
2022-02-08,1014115.5919762667,,,1014115.5919762666,
2022-02-09,1016749.5141813264,,,1016749.5141813264,
2022-02-10,1018184.6111621405,,,1018184.6111621405,
2022-02-11,1013249.4963043993,,,1013249.4963043993,
2022-02-14,1021146.7087822205,,,1021146.7087822205,
2022-02-15,1026253.5903074461,,,1026253.5903074461,
2022-02-16,,,,,
2022-02-17,,,,,
2022-02-18,,,,,
2022-02-21,,,,,
2022-02-22,,,,,
2022-02-23,,,,,
2022-02-24,,,,,
2022-02-25,,,,,
2022-02-28,,,,,
2022-03-01,,,,,
2022-03-02,,,,,
2022-03-03,,,,,
2022-03-04,,,,,
2022-03-07,,,,,
2022-03-08,,,,,
2022-03-09,,,,,
2022-03-10,,,,,
2022-03-11,,,,,
2022-03-14,,,,,
2022-03-15,,,,,
2022-03-16,,,,,
2022-03-17,,,,,
2022-03-18,,,,,
2022-03-21,,,,,
2022-03-22,,,,,
2022-03-23,,,,,
2022-03-24,,,,,
2022-03-25,,,,,
2022-03-28,,,,,
2022-03-29,,,,,
2022-03-30,,,,,
2022-03-31,,,,,
2022-04-01,,,,,
2022-04-06,,,,,
2022-04-07,,,,,
2022-04-08,,,,,
2022-04-11,,,,,
2022-04-12,,,,,
2022-04-13,,,,,
2022-04-14,,,,,
2022-04-15,,,,,
2022-04-18,,,,,
2022-04-19,,,,,
2022-04-20,,,,,
2022-04-21,,,,,
2022-04-22,,,,,
2022-04-25,,,,,
2022-04-26,,,,,
2022-04-27,,,,,
2022-04-28,,,,,
2022-04-29,,,,,
2022-05-05,,,,,
2022-05-06,,,,,
2022-05-09,,,,,
2022-05-10,,,,,
2022-05-11,,,,,
2022-05-12,,,,,
2022-05-13,,,,,
2022-05-16,,,,,
2022-05-17,,,,,
2022-05-18,,,,,
2022-05-19,,,,,
2022-05-20,,,,,
2022-05-23,,,,,
2022-05-24,,,,,
2022-05-25,,,,,
2022-05-26,,,,,
2022-05-27,,,,,
2022-05-30,,,,,
2022-05-31,,,,,
2022-06-01,,,,,
2022-06-02,,,,,
2022-06-06,,,,,
2022-06-07,,,,,
2022-06-08,,,,,
2022-06-09,,,,,
2022-06-10,,,,,
2022-06-13,,,,,
2022-06-14,,,,,
2022-06-15,,,,,
2022-06-16,,,,,
2022-06-17,,,,,
2022-06-20,,,,,
2022-06-21,,,,,
2022-06-22,,,,,
2022-06-23,,,,,
2022-06-24,,,,,
2022-06-27,,,,,
2022-06-28,,,,,
2022-06-29,,,,,
2022-06-30,,,,,
2022-07-01,,,,,
2022-07-04,,,,,
2022-07-05,,,,,
2022-07-06,,,,,
2022-07-07,,,,,
2022-07-08,,,,,
2022-07-11,,,750590.2858050856,,750590.2858050856
2022-07-12,,,735699.4615231641,,735699.4615231641
2022-07-13,,,745215.6441363627,,745215.6441363627
2022-07-14,,,754259.5309093095,,754259.5309093095
2022-07-15,571043.5014643017,,571043.5014643017,,571043.5014643017
2022-07-18,442454.57867892896,442454.5786789289,442454.57867892896,,442454.57867892896
2022-07-19,,519696.7041828373,519696.7041828372,,519696.7041828372
2022-07-20,,524459.3181149776,524459.3181149776,,524459.3181149776
2022-07-21,,528480.7891867629,528480.7891867629,,528480.7891867629
2022-07-22,450929.0259563693,450929.0259563693,450929.0259563693,,450929.0259563693
2022-07-25,600851.8520437791,,600851.8520437791,,600851.8520437791
2022-07-26,609451.0123766846,,609451.0123766846,,609451.0123766846
2022-07-27,616869.6392635264,,616869.6392635264,,616869.6392635264
2022-07-28,467179.626038247,467179.626038247,467179.6260382471,,467179.626038247
2022-07-29,474204.9960476209,474204.99604762084,474204.9960476209,,474204.9960476209
2022-08-01,478974.8627458313,478974.8627458313,478974.8627458313,,478974.8627458313
2022-08-02,621495.015025978,621495.015025978,621495.015025978,,
2022-08-03,617382.4249392023,617382.4249392023,617382.4249392023,,
2022-08-04,616121.3594938074,616121.3594938074,616121.3594938074,,
2022-08-05,467655.57157696394,467655.57157696394,467655.57157696394,,467655.57157696394
2022-08-08,629970.4005225212,629970.4005225212,629970.4005225212,,
2022-08-09,638336.4362567016,638336.4362567016,638336.4362567016,,
2022-08-10,624766.8527274193,624766.8527274193,624766.8527274193,,
2022-08-11,596994.882913702,596994.882913702,596994.882913702,,
2022-08-12,920750.703124436,920750.703124436,,,
2022-08-15,597137.8695801117,597137.8695801117,597137.8695801117,,
2022-08-16,606224.8878372759,606224.8878372759,606224.8878372759,,
2022-08-17,616114.5522640374,616114.5522640374,616114.5522640374,,
2022-08-18,946112.4294007829,946112.4294007829,,,
2022-08-19,960773.4745977452,960773.4745977452,,,
2022-08-22,942356.336082357,942356.336082357,,,
2022-08-23,619282.7944056881,619282.7944056881,619282.7944056881,,
2022-08-24,926184.711166452,926184.711166452,,,
2022-08-25,677978.5593183013,677978.5593183013,,677978.5593183013,
2022-08-26,951919.7750820522,951919.7750820522,,,
2022-08-29,865463.9730008906,865463.9730008906,,,
2022-08-30,668294.3754807545,668294.3754807545,,668294.3754807545,
2022-08-31,664893.4580315754,664893.4580315754,,664893.4580315754,
2022-09-01,657945.2345627734,657945.2345627734,,657945.2345627734,
2022-09-02,660282.0919896145,660282.0919896145,,660282.0919896145,
2022-09-05,660892.2310592538,660892.2310592538,,660892.2310592538,
2022-09-06,663473.3804666265,663473.3804666265,,663473.3804666265,
2022-09-07,659713.4028107468,659713.4028107468,,659713.4028107468,
2022-09-08,665828.1596101702,665828.1596101702,,665828.1596101702,
2022-09-09,666110.6521313585,666110.6521313585,,666110.6521313585,
2022-09-13,672404.7217553298,672404.7217553298,,672404.7217553298,
2022-09-14,990192.1560101465,,,990192.1560101466,
2022-09-15,988066.2208669086,,,988066.2208669086,
2022-09-16,985515.6001781321,,,985515.6001781321,
2022-09-19,987291.1197800449,,,987291.1197800449,
2022-09-20,614852.7113753224,614852.7113753224,,614852.7113753224,
2022-09-21,622807.3739088732,622807.3739088732,,622807.3739088732,
2022-09-22,981873.7808412563,,,981873.7808412563,
2022-09-23,,,,,
2022-09-26,,,,,
2022-09-27,,,,,
2022-09-28,,,,,
2022-09-29,,,,,
2022-09-30,,,,,
2022-10-10,,,,,
2022-10-11,,,,,
2022-10-12,,,,,
2022-10-13,,,,,
2022-10-14,,,,,
2022-10-17,,,,,
2022-10-18,,,,,
2022-10-19,,,,,
2022-10-20,,,,,
2022-10-21,,,,,
2022-10-24,,,,,
2022-10-25,,,,,
2022-10-26,,,,,
2022-10-27,,,,,
2022-10-28,,,,,
2022-10-31,,,,,
2022-11-01,,,,,
2022-11-02,,,,,
2022-11-03,,,,,
2022-11-04,,,,1967231.3156951126,
2022-11-07,,,,1981711.4620777264,
2022-11-08,,,,1985331.49867338,
2022-11-09,,,,1867293.6113070548,
2022-11-10,,,,1861633.6888382505,
2022-11-11,,,,1888698.4511046086,
2022-11-14,,,,1835848.3661132294,
2022-11-15,,,,1864598.6723583385,
2022-11-16,,780216.4705798718,,780216.4705798718,
2022-11-17,,533743.5104590072,533743.5104590072,533743.5104590072,
2022-11-18,,538667.2393401435,538667.2393401435,538667.2393401435,
2022-11-21,,,869535.2189644115,869535.2189644115,
2022-11-22,,,856893.8871382991,856893.8871382991,
2022-11-23,,544517.9174739751,544517.9174739751,544517.9174739751,
2022-11-24,,551992.8207435797,551992.8207435797,551992.8207435797,
2022-11-25,673296.4023845593,673296.4023845593,,673296.4023845593,
2022-11-28,,822618.0398281178,,822618.0398281178,
2022-11-29,,419353.9685014943,419353.9685014943,419353.9685014943,419353.9685014943
2022-11-30,,578455.2038792911,,578455.2038792911,578455.2038792911
2022-12-01,,418900.83224847686,418900.83224847686,418900.83224847686,418900.83224847686
2022-12-02,,423548.07499370165,423548.07499370165,423548.07499370165,423548.07499370165
2022-12-05,,428353.96454982716,428353.96454982716,428353.96454982716,428353.96454982716
2022-12-06,,431271.1525850164,431271.15258501645,431271.1525850164,431271.1525850164
2022-12-07,,436428.7144295664,436428.7144295664,436428.7144295664,436428.7144295664
2022-12-08,,601323.7240364696,,601323.7240364696,601323.7240364696
2022-12-09,,610083.0820957571,,610083.0820957571,610083.0820957571
2022-12-12,,607082.8803536133,,607082.8803536133,607082.8803536133
2022-12-13,,615617.6209295825,,615617.6209295825,615617.6209295825
2022-12-14,,620733.9805088188,,620733.9805088188,620733.9805088188
2022-12-15,,464006.26501720055,464006.26501720055,464006.26501720055,464006.26501720055
2022-12-16,,,667609.5310278803,667609.5310278803,667609.5310278803
2022-12-19,,,663607.0008572197,663607.0008572197,663607.0008572197
2022-12-20,,,,985691.3805371502,985691.3805371502
2022-12-21,,,,990061.5967679967,990061.5967679967
2022-12-22,,,660719.2469569112,660719.2469569112,660719.2469569112
2022-12-23,,,657047.9880772115,657047.9880772115,657047.9880772115
2022-12-26,,,,992661.9551098068,992661.9551098068
2022-12-27,,,,999898.9602260473,999898.9602260473
2022-12-28,,,,998630.7691423383,998630.7691423383
2022-12-29,,,,996352.2982941751,996352.2982941751
2022-12-30,,,,1001655.4869303318,1001655.4869303318
